Link,Custom Link,Date Created,Title,Destination URL,Engagements Max History (12/01/2022 - 12/20/2024),Status
https://mkt.aras.com/2SeV8ts,,12/19/19,Digital twin evolution: The path to simulation-based twins,https://www.linkedin.com/pulse/digital-twin-evolution-path-simulation-based-twins-çağlayan-arkan/?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=LI-article-digital-twin-evolution-the-path-to-simulation-based-twins,2,Active
https://mkt.aras.com/2S1WIPj,,12/17/19,Demo Series: Leveraging SolidWorks PDM Beyond Engineering,https://attendee.gotowebinar.com/register/7877683456812201986?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=demo-series-leveraging-solidworks-pdm-beyond-engineering,1,Active
https://mkt.aras.com/2EtvxFo,,12/17/19,Blog: Does Your MRO Model Need an Overhaul - Graham LI,https://community.aras.com/b/english/posts/does-your-mro-model-need-an-overhaul?utm_source=mp-social&utm_medium=smm&utm_campaign=graham-li&utm_content=blog-aras-mro-model-overhaul,0,Active
https://mkt.aras.com/2Z2Mgsr,,12/17/19,Blog: Does Your MRO Model Need an Overhaul,https://community.aras.com/b/english/posts/does-your-mro-model-need-an-overhaul?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=blog-aras-mro-model-overhaul,2,Active
https://mkt.aras.com/2rJj8KK,,12/16/19,The Aras Resilient Platform | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/white-papers/0718-wp-aras-resilient-platform?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-platform&utm_content=white-paper,0,Active
https://mkt.aras.com/2PInklL,,12/13/19,Ebook : 3 caractéristiques essentielles d’une Plateforme Résiliente | Aras | Enterprise PLM Software,https://www.aras.com/fr-fr/resources/ebooks/ebook-the-resilient-platform-three-essential-characteristics?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=fr-platform&utm_content=ebook,0,Active
https://mkt.aras.com/2RLtPqI,,12/12/19,Aras Labs Blog: Managing Formal and Informal Change Processes with Aras,https://community.aras.com/b/english/posts/managing-formal-and-informal-change?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=blog-aras-managing-formal-and-informal0change,2,Active
https://mkt.aras.com/2te2143,,12/12/19,Employee Spotlight: Will Wagner,https://community.aras.com/b/english/posts/employee-spotlight-will-wagner-release-engineer?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-employee-spotlight&utm_content=employee-spotlight-will-wagner,1,Active
https://mkt.aras.com/2RHB3vL,,12/11/19,IpX Refresher Course,https://ipxhq.com/training/cm2-courses/aras-detroit-refresher?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=ipx-refresher-course,0,Active
https://mkt.aras.com/2Pab8ex,,12/10/19,The Aras Resilient Platform | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/white-papers/0718-wp-aras-resilient-platform?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=uk-platform&utm_content=white-paper-resilient-platform,0,Active
https://mkt.aras.com/2RH6lmr,,12/10/19,Aras Connect in Detroit -- Highlights in Review - Val LI,https://community.aras.com/b/english/posts/aras-connect-in-detroit----highlights-in-review?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras-val-li&utm_content=aras-connect-event-highlights,0,Active
https://mkt.aras.com/2PisJzP,,12/6/19,The Aras Resilient Platform | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/white-papers/0718-wp-aras-resilient-platform?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-platform&utm_content=white-paper-resilient-platform,0,Active
https://mkt.aras.com/2LrTsc6,,12/5/19,How Aerospace Companies can Build-in Resilience,https://community.aras.com/b/english/posts/how-aerospace-companies-can-build-in-resilience?utm_source=mp-social&utm_medium=smm&utm_campaign=graham-li&utm_content=blog-aras-how-aerospace-companies-can-build-in-resilience,0,Active
https://mkt.aras.com/38cDyvJ,,12/5/19,How Aerospace Companies can Build-in Resilience,https://community.aras.com/b/english/posts/how-aerospace-companies-can-build-in-resilience?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=blog-aras-how-aerospace-companies-can-build-in-resilience,2,Active
https://mkt.aras.com/2OTmRy7,,12/5/19,CIMdata Commentary - Aras Innovator: Architected for the Future,https://www.cimdata.com/en/resources/complimentary-reports-research/commentaries/item/13114-aras-innovator-architected-for-the-future-commentary?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=cimdata,4,Active
https://mkt.aras.com/2sMJxY7,,12/4/19,Begin Registration: ACE 2020,https://events.aras.com/ace-2020/registration?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-ace-2020&utm_content=registration,0,Active
https://mkt.aras.com/2YfZjGA,,12/4/19,Holiday PLM ReInvented MeetUp - Media Alert,https://www.aras.com/en/news/press-releases/2019/12/holiday-plm--reinvented-meetup?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=holiday-meetup-2019,0,Active
https://mkt.aras.com/35WWIUx,,12/3/19,A PLM Upgrade Nightmare - Bruce LI,https://community.aras.com/b/english/posts/the-plm-upgrade-nightmare-a-true-story?utm_source=mp-social&utm_medium=smm&utm_campaign=bruce-li&utm_content=plm-upgrade-nightmare,0,Active
https://mkt.aras.com/381Txgo,,12/3/19,The PLM Upgrade Nightmare,https://community.aras.com/b/english/posts/the-plm-upgrade-nightmare-a-true-story?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=plm-upgrade-nightmare,2,Active
https://mkt.aras.com/2LjYzuJ,https://mkt.aras.com/meetup,12/3/19,Holiday MeetUp,https://events.aras.com/HolidayMeetUp2019?utm_source=press-release&utm_medium=pr&utm_campaign=press-release&utm_content=holiday-meetup-2019,786,Active
https://mkt.aras.com/2OHISzA,,12/3/19,DMC Theater,https://events.aras.com/dmc/theater?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=dmc-theater,0,Active
https://mkt.aras.com/2rQECVK,,12/2/19,Digital Enterprise Society Podcast,https://www.digitalenterprisesociety.org/blogpost/1788278/336566/028-How-to-Increase-Digitization-Adaptation-in-Companies-of-All-Sizes?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=digital-enterprise-society-podcast,1,Active
https://mkt.aras.com/2YaXZEJ,,12/2/19,Streamline Your Product Development Process With Program Management,https://attendee.gotowebinar.com/register/3798520601509680385?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=demo-series&utm_content=streamline-your-product-development-process-with-program-management,0,Active
https://mkt.aras.com/37OTaFQ,,11/26/19,2019 Holiday MeetUp & Ribbon Cutting Open House,https://events.aras.com/HolidayMeetUp2019?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=2019-holiday-meetup,0,Active
https://mkt.aras.com/335EONG,,11/22/19,The Resilient Platform: Three Essential Characteristics | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/ebooks/ebook-the-resilient-platform-three-essential-characteristics?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=uk-platform&utm_content=ebook-resilient-platform,0,Active
https://mkt.aras.com/37uQAEJ,,11/22/19,Employee Spotlight- Jenni Baden,https://community.aras.com/b/english/posts/employee-spotlight-jenni-baden-office-manager?utm_source=mp-social&utm_medium=smm&utm_campaign=employee-spotlight&utm_content=employee-spotlight-jenni-baden,3,Active
https://mkt.aras.com/2KHaJxk,,11/21/19,YKK Selects the Aras Platform,https://www.aras.com/en/news/press-releases/2019/11/ykk-ap-selects-aras-1?utm_source=mp-social&utm_medium=smm&utm_campaign=press-release&utm_content=ykk-selects-aras,2,Active
https://mkt.aras.com/331d6Bv,https://mkt.aras.com/supportmatrix,11/20/19,Subscriber Portal Support Matrix,https://community.aras.com/subscriber-portal/p/support-matrix?utm_source=newsletter&utm_medium=email&utm_campaign=november-newsletter&utm_content=subscriber-portal-support-matrix,0,Active
https://mkt.aras.com/2XuBWIR,https://mkt.aras.com/cm2refresh,11/19/19,IpX CM2-16 Refresher Seminar,https://ipxhq.com/reg-course/detroit-mi-cm216-id-177?utm_source=newsletter&utm_medium=email&utm_campaign=november-newsletter&utm_content=ipx-cm2-refresher-seminar,0,Active
https://mkt.aras.com/2OqloxI,https://mkt.aras.com/csdm,11/19/19,CSDM Paris,https://www.2019.csdm.fr/?utm_source=newsletter&utm_medium=email&utm_campaign=november-newsletter&utm_content=csdm-paris,0,Active
https://mkt.aras.com/35l1k6P,,11/19/19,Aras at DMC,https://events.aras.com/DMC,0,Active
https://mkt.aras.com/2s0527p,https://mkt.aras.com/dxweb,11/19/19,Thought leadership webinar: Digital Transformation is Not Easy,https://attendee.gotowebinar.com/register/6457246375297760257?source=Newsletter?utm_source=newsletter&utm_medium=email&utm_campaign=november-newsletter&utm_content=thought-leadership-webinar-digital-transformation-is-not-easy,0,Active
https://mkt.aras.com/2rUuISM,https://mkt.aras.com/ace2020eb,11/19/19,ACE 2020 EB reg for newsletter,https://events.aras.com/ace-2020?utm_source=newsletter&utm_medium=email&utm_campaign=november-newsletter&utm_content=ace-2020-eb-registration,0,Active
https://mkt.aras.com/2OoUSEQ,,11/19/19,Jason LinkedIn: Your As-A-Service Business Model Will Fail,https://community.aras.com/b/english/posts/your-as-a-service-business-model-will-fail?utm_source=mp-social&utm_medium=smm&utm_campaign=jason-linkedin-as-a-service&utm_content=your-as-a-service-business-model-will-fail,0,Active
https://mkt.aras.com/2XrkZ2d,,11/19/19,Your As -A-Service Business Model Will Fail,https://community.aras.com/b/english/posts/your-as-a-service-business-model-will-fail?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=your-as-a-service-business-model-will-fail,2,Active
https://mkt.aras.com/2OptWVt,https://mkt.aras.com/dmc,11/18/19,DMC Digital Engineering Strategy Pavilion,https://events.aras.com/dmc/402699?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=dmc-digital-engineering-strategy-pavilion,0,Active
https://mkt.aras.com/2QuxW9P,,11/18/19,The Aras Resilient Platform White Paper,https://www.aras.com/en/resources/white-papers/0718-wp-aras-resilient-platform?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-platform&utm_content=the-aras-resilient-platform,0,Active
https://mkt.aras.com/2KzrhHA,,11/18/19,Thought Leadership Webinar: Digital Transformation is Not Easy - Three Areas of Focus for Success,https://attendee.gotowebinar.com/register/6457246375297760257?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-thought-leadership&utm_content=chad-jackson,5,Active
https://mkt.aras.com/2QomEEe,,11/15/19,Employee Spotlight: Aihoa Le,https://community.aras.com/b/english/posts/employee-spotlight-aihoa-le-team-lead---software-solutions?utm_source=mp-social&utm_medium=smm&utm_campaign=employee-spotlight&utm_content=employee-spotlight-aihoa-le,0,Active
https://bit.ly/2QgMauZ,,11/14/19,ACE 2020 Sizzle Reel,https://www.youtube.com/watch?time_continue=2&v=x77cxrivJVs&feature=emb_title?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-ace-2020&utm_content=ace-2020-sizzle-reel,0,Active
https://mkt.aras.com/350zoEX,,11/14/19,Aras Blog: The Casual User,https://community.aras.com/b/english/posts/the-casual-user?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=the-casual-user,2,Active
https://mkt.aras.com/2X57DII,,11/12/19,Bruce LI: Low-Code: What's Old is New Again (or is it?),https://community.aras.com/b/english/posts/low-code-what-s-old-is-new-again-or-is-it?utm_source=mp-social&utm_medium=smm&utm_campaign=bruce-linkedin-low-code&utm_content=low-code-whats-old-is-new-again-or-is-it,0,Active
https://mkt.aras.com/2QiKjWi,,11/12/19,Aras Blog: Low-Code: What's Old is New Again (or is it?),https://community.aras.com/b/english/posts/low-code-what-s-old-is-new-again-or-is-it?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=low-code-whats-old-is-new-again-or-is-it,0,Active
https://mkt.aras.com/2pcAZs8,,11/11/19,NAFEMS: Simulation in the Automotive Industry,https://www.nafems.org/events/nafems/2019/simulation-in-the-automotive-industry-creating-the-next-generation-vehicle-2019/?utm_source=mp-social&utm_medium=smm&utm_campaign=third-party-event&utm_content=simulation-in-the-automotive-industry,3,Active
https://mkt.aras.com/2X47kO7,,11/11/19,Demo Series: Creating Smarter Documents with Technical Documentation,https://attendee.gotowebinar.com/register/2290807585340427265?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=creating-smarter-documents-with-technical-documentation,0,Active
https://mkt.aras.com/2q3Eq4F,https://mkt.aras.com/ResilientPlatformwp,11/11/19,The Aras Resilient Platform,https://www.aras.com/en/resources/white-papers/0718-wp-aras-resilient-platform?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-platform&utm_content=white-paper-LI,0,Active
https://mkt.aras.com/2pK0UYz,,11/8/19,Employee Spotlight: Patrick Willemsen,https://community.aras.com/b/english/posts/employee-spotlight-patrick-willemsen-director---technical-community-emea?utm_source=mp-social&utm_medium=smm&utm_campaign=employee-spotlight&utm_content=employee-spotlight-patrick-willemsen,0,Active
https://mkt.aras.com/2ClkJrH,,11/7/19,Infographic: s Your Technology Resilient Enough for Digital Transformation?,https://community.aras.com/b/english/posts/infographic-is-your-technology-resilient-enough-for-digital-transformation?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-platform&utm_content=resilient-infographic,2,Active
https://mkt.aras.com/2JV5Qka,,11/5/19,Building a Roadmap and Planning Upgrades - Aras Connect 2019,http://content.aras.com/assets/NA Auto/Aras Connect 2019/Building a Roadmap and Planning Upgrades_Aras Connect 2019.pdf,0,Active
https://mkt.aras.com/2NROaHp,,11/4/19,Digital Engineering: Why Digital Transformations Fail,https://www.digitalengineering247.com/article/why-digital-transformations-fail?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=why-digital-transformations-fail,2,Active
https://mkt.aras.com/32cayQU,,11/1/19,PI PLMx 2019,https://events.pi.tv/2019/plmx_us/agenda?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=pi-plmx-2019,2,Active
https://mkt.aras.com/2BUU5FT,,10/30/19,The Resilient Platform: Three Essential Characteristics | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/ebooks/ebook-the-resilient-platform-three-essential-characteristics?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-platform&utm_content=eBook-resilient-platform,0,Active
https://mkt.aras.com/2WswUfI,,10/29/19,"4 tips to navigating the changing maintenance, repair, and overhaul (MRO) market",http://magazine.aerospacemanufacturinganddesign.com/article/october-2019/4-tips-navigating-changing-mro-market.aspx?utm_source=mp-social&utm_medium=smm&utm_campaign=contributed-article&utm_content=4-tips-to-navigating-the-changing-mro-market,0,Active
https://mkt.aras.com/2pX5xy1,,10/29/19,We are the Jetsons-Verl LI,https://community.aras.com/b/english/posts/we-are-the-jetsons?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=we-are-the-jetsons-verl-li,0,Active
https://mkt.aras.com/2PtOeiE,,10/29/19,We are the Jetsons,https://community.aras.com/b/english/posts/we-are-the-jetsons?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=we-are-the-jetsons,0,Active
https://mkt.aras.com/2WvcWRu,,10/29/19,PI PLMx 2019,https://events.pi.tv/2019/plmx_us/agenda?utm_source=net-results&utm_medium=email&utm_campaign=october-newsletter&utm_content=pi-plmx-2019,2,Active
https://mkt.aras.com/2PsQiaN,,10/29/19,Optimizing Your Product Development Process with Collaborative Change Management,https://attendee.gotowebinar.com/register/9010147443051612417?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=optimizing-your-product-development-process-with-collaborative-change-management,0,Active
https://mkt.aras.com/31QVgkb,,10/28/19,Aras Innovator 12 SP2 Release Notes,https://www.aras.com/-/media/files/documentation/release-notes/en/12-0/aras-innovator-120-sp2.ashx?utm_source=newsletter&utm_medium=email&utm_campaign=october-newsletter&utm_content=release-notes-aras-innovator-12-SP2,2,Active
https://mkt.aras.com/2ou2oFG,,10/28/19,CIMdata PLM Roadmap/PDT,https://www.cimdata.com/en/events/event/456-plm-road-map-pdt-2019?utm_source=newsletter&utm_medium=email&utm_campaign=october-newsletter&utm_content=cim-data-plm-pdt-roadmap,1,Active
https://mkt.aras.com/2BQAXsE,,10/28/19,Aras Labs Github VM Sample Application,https://github.com/ArasLabs/vm-sample-application?utm_source=newsletter&utm_medium=email&utm_campaign=october-newsletter&utm_content=aras-labs-git-hub-vm-sample-application,3,Active
https://mkt.aras.com/364OqLl,,10/25/19,Employee Spotlight: Brenna Burke,https://community.aras.com/b/english/posts/employee-spotlight-brenna-burke-marketing-programs-digital-marketing-intern?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=employee-spotlight-brenna-burke,0,Active
https://mkt.aras.com/365IKR2,,10/24/19,We Live in the Future,https://www.smartindustry.com/articles/2019/we-live-in-the-future/?utm_source=newsletter&utm_medium=email&utm_campaign=october-newsletter&utm_content=we-live-in-the-future,2,Active
https://mkt.aras.com/2MHvVoz,,10/24/19,The Resilient Platform: Three Essential Characteristics,https://www.aras.com/en/resources/ebooks/ebook-the-resilient-platform-three-essential-characteristics?utm_source=net-results&utm_medium=email&utm_campaign=corp-platform&utm_content=ebook-resilient-platform,0,Active
https://mkt.aras.com/2pcdJKD,,10/24/19,Own the Lifecycle: Sustainable Business Transformation | Aras | Enterprise PLM Software,https://www.aras.com/de-de/resources/ebooks/ebook-own-the-lifecycle?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=de-ebook&utm_content=own-the-lifecycle,0,Active
https://mkt.aras.com/31JoT6S,,10/23/19,The Resilient Platform: Three Essential Characteristics - eBook,https://www.aras.com/en/resources/ebooks/ebook-the-resilient-platform-three-essential-characteristics?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-platform&utm_content=the-resilient-platform-three-essential-characteristics,0,Active
https://mkt.aras.com/33T84I6,,10/22/19,What to Expect at Aras Connect,https://community.aras.com/b/english/posts/what-to-expect-at-aras-connect?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=what-to-expect-at-aras-connect,0,Active
https://mkt.aras.com/2N0ZJeU,,10/22/19,NDIA Systems and Mission Engineering Conference,https://www.ndia.org/events/2019/10/21/22nd-annual-systems-and-mission-engineering-conference?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=ndia-systems-and-mission-engineering-conference,13,Active
https://mkt.aras.com/2JaEQwI,,10/22/19,Paid Social: Component Engineering Oct 24,https://register.gotowebinar.com/register/4891040434844529921?source=Webpage?utm_source=linkedin&utm_medium=smm&utm_campaign=paid-social&utm_content=managing-commercial-parts-with-component-engineering,0,Active
https://mkt.aras.com/2BxeYXm,,10/21/19,INCOSE GLRC,https://www.incose.org/glrc13?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=incose-glrc,0,Active
https://mkt.aras.com/2Bmgrja,,10/17/19,Aras to Bring Together Automotive Industry Leaders at First Aras Connect Event in Detroit,https://www.aras.com/en/news/press-releases/2019/10/aras-connect?utm_source=mp-social&utm_medium=smm&utm_campaign=press-release&utm_content=aras-to-bring-together-automotive-industry-leaders-at-first-aras-connect-event-in-detroit,0,Active
https://mkt.aras.com/2ITrjJA,,10/16/19,Maîtriser le Cycle de vie : Transformation durable de votre entreprise | Aras | Enterprise PLM Software,https://www.aras.com/fr-fr/resources/ebooks/ebook-own-the-lifecycle?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=fr-otl&utm_content=ebook,0,Active
https://mkt.aras.com/35EMyZk,,10/16/19,PLM DNA - Verl social,https://community.aras.com/b/english/posts/plm-dna?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras-verl-LI&utm_content=plm-dna,0,Active
https://mkt.aras.com/2oOxDex,,10/16/19,PLM DNA,https://community.aras.com/b/english/posts/plm-dna?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=plm-dna,0,Active
https://mkt.aras.com/31dSbdD,,10/15/19,ACE Europe: PLM is Key to Enterprise Transformation,https://www.aras.com/en/news/press-releases/2019/10/ace-europe-2019?utm_source=mp-social&utm_medium=smm&utm_campaign=press-release&utm_content=ace-europe-2019-plm-is-key-to-enterprise-transformation,2,Active
https://mkt.aras.com/2M9XfLG,,10/11/19,Managing Commercial Parts with Component Engineering,https://attendee.gotowebinar.com/register/4891040434844529921?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=managing-commercial-parts-with-component-engineering,0,Active
https://mkt.aras.com/3286K3F,,10/11/19,Employee Spotlight: Eugeny Turutin,https://community.aras.com/b/english/posts/employee-spotlight-eugeny-turutin-product-owner?utm_source=mp-social&utm_medium=smm&utm_campaign=employee-spotlight&utm_content=employee-spotlight-eugeny-turutin,0,Active
https://mkt.aras.com/2VzkBxr,https://mkt.aras.com/ACE2020,10/11/19,ACE 2020 registration site,https://events.aras.com/ace-2020?utm_source=mp-social&utm_medium=smm&utm_campaign=ace-2020&utm_content=ace-2020-homepage,1,Active
https://mkt.aras.com/2Vv3Q6A,,10/10/19,Baby Boomers vs. Millennials: Merging Cultures,https://www.industryweek.com/talent/baby-boomers-vs-millennials-merging-cultures?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=baby-boomers-vs-millennials-merging-cultures,1,Active
https://mkt.aras.com/2OxQBkf,,10/9/19,Rising Complexity is Leaving Conventional PLM Processes Behind,http://www.eurekamagazine.co.uk/design-engineering-features/technology/complexity-leaves-plm-behind/219973?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=rising-complexity-is-leaving-conventional-plm-processes-behind,0,Active
https://mkt.aras.com/2Mo3MRR,,10/7/19,Ask Aras: Applications Built on the Aras Platform,https://youtu.be/ZyAze2ec6x0?utm_source=mp-social&utm_medium=smm&utm_campaign=ask-aras&utm_content=applications-built-on-the-aras-platform,0,Active
https://mkt.aras.com/2IoZSat,,10/4/19,Employee Spotlight: Sam Poe,https://community.aras.com/b/english/posts/employee-spotlight-sam-poe-software-engineer?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=employee-spotlight-sam-poe,0,Active
https://mkt.aras.com/2ndQjUh,,10/3/19,Blog: Architecture Matters,https://community.aras.com/b/english/posts/architecture-matters?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=architecture-matters,0,Active
https://mkt.aras.com/2pnbPXw,,10/2/19,Digital Enterprise Society Podcast: Increasing Innovation and Quality with Change Management,https://www.digitalenterprisesociety.org/blogpost/1788278/331746/019--Increasing-Innovation-and-Quality-With-Configuration-Management?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=digital-enterprise-society-increasing-innovation-and-quality-with-cm,3,Active
https://mkt.aras.com/2olF3oV,,10/1/19,Demo Series: Connecting Simulation to the Digital Thread,https://attendee.gotowebinar.com/register/7487796628581756673?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=demo-series&utm_content=aras-innovator-connecting-simulation-to-the-digital-thread,0,Active
https://mkt.aras.com/2mG8Wjr,,10/1/19,Smart Industry: We Live in the Future,https://www.smartindustry.com/articles/2019/we-live-in-the-future/?utm_source=mp-social&utm_medium=smm&utm_campaign=contributed-article&utm_content=we-live-in-the-future,0,Active
https://mkt.aras.com/2m4IDTR,,9/26/19,Blurring the Lines: Integrating Simulation and Design in PLM | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/white-papers/0703-blurring-the-lines-simulation?utm_source=net-results&utm_medium=email&utm_campaign=corp-simulation&utm_content=blurring-the-lines-white-paper,0,Active
https://mkt.aras.com/2mTXtN6,,9/26/19,Own the Lifecycle: Sustainable Business Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/ebooks/ebook-own-the-lifecycle?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=uk-OTL&utm_content=ebook-uk-1,0,Active
https://mkt.aras.com/2lOkPUd,,9/26/19,Webinar: Transforming Global Supplier Collaboration while Securing Your IP - for NL,https://www.aras.com/en/resources/webcasts/transforming-global-supplier-collaboration-while-securing-your-ip?utm_source=newsletter&utm_medium=email&utm_campaign=newsletter&utm_content=chad-jackson-webinar-transforming-global-supplier-collaboration,0,Active
https://mkt.aras.com/2mUqiJc,,9/26/19,Webinar: Transforming Global Supplier Collaboration while Securing Your IP,https://www.aras.com/en/resources/webcasts/transforming-global-supplier-collaboration-while-securing-your-ip?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=chad-jackson-webinar-transforming-global-supplier-collanoration,0,Active
https://mkt.aras.com/2lB7Mp6,,9/25/19,Process Insights,https://process-insights.us/?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=process-insights-usa,2,Active
https://mkt.aras.com/2mIdGVg,,9/25/19,DE: Generation Gap - NL,https://www.digitalengineering247.com/article/generation-gap?utm_source=newsletter&utm_medium=email&utm_campaign=newsletter&utm_content=de-generation-gap,0,Active
https://mkt.aras.com/2kWhqlM,,9/24/19,Tech Soft 3D press release: HOOPS Platform Continues to Help Aras Dominate PLM Industry,https://www.newswire.com/news/hoops-platform-continues-to-help-aras-dominate-plm-industry-20991778?utm_content=tech-soft-3d-press-release-hoops-platform-helps-aras-dominate&utm_medium=smm&utm_source=linkedin&hss_channel=lcp-829500%3Futm_source%3Dmp-social&utm_campaign=social?utm_source=newsletter&utm_medium=email&utm_campaign=newsletter&utm_content=tech-soft-3d-press-release-hoops-platform-helps-aras-dominate,0,Active
https://mkt.aras.com/2lfNCRn,,9/24/19,DE: The Path to Simulation,https://www.digitalengineering247.com/article/the-path-to-simulation?utm_source=newsletter&utm_medium=email&utm_campaign=featured-article&utm_content=de-the-path-to-simulation,0,Active
https://mkt.aras.com/2mPy3jt,,9/24/19,Cadalyst: Realizing the Promise of the Internet of Things,https://www.cadalyst.com/collaboration/internet-of-things-iot/realizing-promise-internet-things-72167?utm_source=newsletter&utm_medium=email&utm_campaign=contributed-article&utm_content=cadalyst-realizing-the-promise-of-the-internet-of-things,0,Active
https://mkt.aras.com/2moaIFp,,9/24/19,Christine LI: Is your Software Vendor Dictating Your Standards?,https://community.aras.com/b/english/posts/is-your-software-vendor-dictating-your-standards?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras-christine-LI&utm_content=software-vendor-dictating-standards,2,Active
https://mkt.aras.com/2mTmgkl,,9/24/19,Aras Blog: Is your Software Vendor Dictating Your Standards?,https://community.aras.com/b/english/posts/is-your-software-vendor-dictating-your-standards?utm_source=mp-social&utm_medium=smm&utm_campaign=blog-aras&utm_content=software-vendor-dictating-standards,2,Active
https://mkt.aras.com/2mzcZ0t,,9/23/19,ACE Europe 2019 Agenda newsletter link,https://events.aras.com/ace2019europe/306078?utm_source=newsletter&utm_medium=email&utm_campaign=september-newsletter&utm_content=ace-europe-agenda,4,Active
https://mkt.aras.com/2mDvAJ0,,9/23/19,Prostep press release for newsletter,https://www.aras.com/en/news/press-releases/2019/09/aras-now-offers-prostep-openpdm?utm_source=newsletter&utm_medium=email&utm_campaign=september-newsletter&utm_content=aras-offers-prostep-open-pdm,0,Active
https://mkt.aras.com/2kApIQ4,,9/23/19,Digital Enterprise Society Podcast: Handling the Rapid Growth Pace of PLM,https://www.digitalenterprisesociety.org/blogpost/1788278/331427/018-The-CM-Challenge--Handling-the-Rapid-Growth-Pace-of-PLM?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=digital-enterprise-society-podcast-handling-the-rapid-growth-pace-of-plm,0,Active
https://mkt.aras.com/2kVX3Fg,,9/20/19,Littelfuse Case Study,https://www.aras.com/en/resources/case-studies/littelfuse-aras-project-module-implementation?utm_source=mp-social&utm_medium=smm&utm_campaign=social&utm_content=case-study-littelfuse,0,Active
